2018	10	11	RU	SE	ENB	RU	43	20	1698	1818	47	1	21	19	32	28	37	33	40	35	42	38
2018	10	12	BE	CH	ENA	BE	8	13	1928	1866	72	-9	11	29	17	43	20	50	21	54	23	57
2018	10	12	HR	EN	ENA	HR	16	7	1857	1933	53	-1	19	21	28	32	33	37	35	40	37	43
2018	10	13	IE	DK	ENB	IE	34	19	1732	1842	49	1	21	19	31	29	36	34	39	36	41	39
2018	10	13	NL	DE	ENA	NL	11	2	1896	2109	34	6	26	14	39	21	46	24	49	26	53	27
2018	10	13	SD	SN	FQ	SD	151	27	1247	1752	9	16	36	4	55	5	64	6	68	7	73	7
2018	10	13	KM	MA	FQ	KM	186	45	1030	1691	4	18	38	2	58	2	67	3	72	3	77	3
2018	10	13	LY	NG	FQ	LY	87	44	1476	1696	33	7	27	13	40	20	47	23	50	25	53	27
2018	10	13	NE	TN	FQ	NE	133	53	1295	1624	21	12	32	8	47	13	55	15	59	16	63	17
2018	10	13	SZ	EG	FQ	SZ	135	50	1293	1659	18	13	33	7	49	11	58	12	62	13	66	14
2018	10	14	PL	IT	ENA	PL	18	10	1843	1906	55	-2	18	22	27	33	31	39	34	41	36	44
2018	10	14	RO	RS	ENC	RO	46	23	1688	1770	53	-1	19	21	28	32	33	37	36	39	38	42
2018	10	14	RU	TR	ENB	RU	43	39	1698	1712	62	-5	15	25	23	37	27	43	28	47	30	50
2018	10	15	IS	CH	ENA	IS	21	13	1813	1866	57	-3	17	23	26	34	30	40	32	43	35	45
2018	10	15	ES	EN	ENA	ES	3	7	2031	1933	76	-10	10	30	15	45	17	53	18	57	19	61
2018	10	16	FR	DE	ENA	FR	5	2	1989	2109	47	1	21	19	32	28	37	33	40	35	42	38
2018	10	16	BE	NL	F	BE	8	11	1928	1896	68	-4	6	14	10	20	11	24	12	26	13	27
2018	10	16	DK	AT	F	DK	19	40	1842	1710	79	-6	4	16	6	24	7	28	8	30	8	32
2018	10	16	SE	SK	F	SE	20	28	1818	1749	73	-5	5	15	8	22	10	25	10	27	11	29
2018	11	15	BE	IS	ENA	BE	8	21	1928	1813	78	-11	9	31	13	47	16	54	17	58	18	62
2018	11	15	HR	ES	ENA	HR	16	3	1857	2031	40	4	24	16	36	24	42	28	45	30	48	32
2018	11	15	DE	RU	F	DE	2	43	2109	1698	95	-9	1	19	2	28	2	33	2	36	2	38
2018	11	15	PL	CZ	F	PL	18	38	1843	1713	79	-6	4	16	6	24	7	28	8	30	8	32
2018	11	16	NL	FR	ENA	NL	11	5	1896	1989	51	0	20	20	29	31	34	36	37	38	39	41
2018	11	16	WA	DK	ENB	WA	24	19	1763	1842	53	-1	19	21	28	32	33	37	35	40	38	42
2018	11	16	GQ	SN	FQ	GQ	123	27	1333	1752	14	15	35	5	52	8	60	10	65	10	69	11
2018	11	16	MA	CM	FQ	MA	45	51	1691	1647	70	-8	12	28	18	42	21	49	23	52	24	56
2018	11	16	ZA	NG	FQ	ZA	72	44	1541	1696	42	3	23	17	35	25	40	30	43	32	46	34
2018	11	16	EG	TN	FQ	EG	50	53	1659	1624	69	-7	13	27	19	41	22	48	24	51	25	55
2018	11	17	IT	PT	ENA	IT	10	4	1906	1995	52	-1	19	21	29	31	34	36	36	39	39	41
2018	11	17	RS	ME	ENC	RS	23	56	1770	1613	81	-13	7	33	11	49	13	57	14	61	15	65
2018	11	17	TR	SE	ENB	TR	39	20	1712	1818	49	0	20	20	31	29	36	34	38	37	41	39
2018	11	18	EN	HR	ENA	EN	7	16	1933	1857	73	-9	11	29	16	44	19	51	20	55	21	59
2018	11	18	CH	BE	ENA	CH	13	8	1866	1928	55	-2	18	22	27	33	31	39	33	42	36	44
2018	11	19	DK	IE	ENB	DK	19	34	1842	1732	77	-11	9	31	14	46	16	54	17	58	18	62
2018	11	19	DE	NL	ENA	DE	2	11	2109	1896	86	-14	6	34	8	52	10	60	11	64	11	69
2018	11	20	PT	PL	ENA	PT	4	18	1995	1843	81	-12	8	32	11	49	13	57	14	61	15	65
2018	11	20	RS	LT	ENC	RS	23	105	1770	1407	93	-17	3	37	4	56	5	65	5	70	5	75
2018	11	20	SE	RU	ENB	SE	20	43	1818	1698	78	-11	9	31	13	47	15	55	16	59	18	62
2019	03	22	SN	MG	FQ	SN	27	119	1752	1369	94	-18	2	38	4	56	4	66	4	71	5	75
2019	03	22	MW	MA	FQ	MW	136	45	1281	1691	14	14	34	6	51	9	60	10	64	11	69	11
2019	03	22	NG	SC	FQ	NG	44	198	1696	938	99.3	-20	0	40	0	60	0	70	1	74	1	79
2019	03	22	NE	EG	FQ	NE	133	50	1295	1659	18	13	33	7	49	11	57	13	62	13	66	14
2019	03	22	TN	SZ	FQ	TN	53	135	1624	1293	92	-17	3	37	5	55	5	65	6	69	6	74
